image,caption
1285067106_2adc307240.jpg,Little leaguer getting ready for pitch
1285067106_2adc307240.jpg,The boy is wearing a white baseball uniform and holding a baseball .
1285067106_2adc307240.jpg,The young Ohio baseball player contemplates his pitch .
1285874746_486731a954.jpg,a african-american woman stands in the crowd .
1285874746_486731a954.jpg,A dark-skinned woman in a blue dress is standing near a crowd .
1285874746_486731a954.jpg,A girl in a blue dress walks through a crowd of people .
1285874746_486731a954.jpg,A woman in a blue dress stands in a crowd .
1285874746_486731a954.jpg,"The back of a lady wearing a blue halter top is shown , a crowd in the distance ."
1286408831_05282582ed.jpg,A boy with his mouth open and tongue sticking out clinging to a bar next to a platform .
1286408831_05282582ed.jpg,A chidl climbs a latter as he sticks out his tongue .
1286408831_05282582ed.jpg,A small boy climbing a backyard play set .
1286408831_05282582ed.jpg,A young boy with his tongue stuck out is climbing onto a wooden platform .
1286408831_05282582ed.jpg,The boy is climbing .
1287064529_aa4e4f3c31.jpg,A black and tan dog in the snow
1287064529_aa4e4f3c31.jpg,A Brown furry husky dog sticking out his tongue .
1287064529_aa4e4f3c31.jpg,A dog wearing a blue harness stands in the snow and pants .
1287064529_aa4e4f3c31.jpg,A Husky dog wearing green straps is turning its head away from the object in front of it .
1287064529_aa4e4f3c31.jpg,A husky dog wearing the gear to pull a sled .
1287073593_f3d2a62455.jpg,A group of dogs pull a person on a dog sled up a hill .
1287073593_f3d2a62455.jpg,Dogsled rider pulled past flags on snowy hill .
1287073593_f3d2a62455.jpg,Dogs pulling a sled in a sled race .
1287073593_f3d2a62455.jpg,"Five sled dogs are pulling a person on a sled , through the snow ."
1287073593_f3d2a62455.jpg,The man is mushing his dogs on a snow trail
1287475186_2dee85f1a5.jpg,A boy sitting in water .
1287475186_2dee85f1a5.jpg,A small boy is sitting in the water and water is splashing up through his legs .
1287475186_2dee85f1a5.jpg,A young boy in a swimming suit sits in water .
1287475186_2dee85f1a5.jpg,A young boy sitting on a water jet in a pool .
1287475186_2dee85f1a5.jpg,Little boy sitting in water with a fountain coming up through his lap .
1287920676_d21a0b289b.jpg,A snow dog in a red harness .
1287920676_d21a0b289b.jpg,A white dog and a brown dog attached by harnesses .
1287920676_d21a0b289b.jpg,A white dog with red straps on it is looking back .
1287920676_d21a0b289b.jpg,The dog has red straps in its back .
1287920676_d21a0b289b.jpg,The dogs are joined together with a red harness .
1287931016_fb015e2e10.jpg,A black and a white dog on the snow .
1287931016_fb015e2e10.jpg,A black dog and a white dog are standing on snow .
1287931016_fb015e2e10.jpg,"Two dogs , one black and one white , face the camera in a field of snow ."
1287931016_fb015e2e10.jpg,Two dogs standing in the snow .
1287931016_fb015e2e10.jpg,two dogs stand in the snow .
1287982439_6578006e22.jpg,A big brown dog is jumping in the water and has his mouth wide open .
1287982439_6578006e22.jpg,A brown dog barks over its shoulder in the water .
1287982439_6578006e22.jpg,A dog jumping in the water at a beack .
1287982439_6578006e22.jpg,A dog runs through the water as he looks up at the sky with his mouth open .
1287982439_6578006e22.jpg,A dog with a collar running through the water
1288909046_d2b2b62607.jpg,a brown dog is leaping into a garden swimming pool .
1288909046_d2b2b62607.jpg,A brown dog leaps into a swimming pool .
1288909046_d2b2b62607.jpg,"A brown , fluffy dog jumping into a swimming pool after a red toy ."
1288909046_d2b2b62607.jpg,A dog jumps into a swimming pool after a toy .
1288909046_d2b2b62607.jpg,A dog takes a leap of faith as he jumps into a pool to grab an orange toy .
128912885_8350d277a4.jpg,A dog jumps for a red ball on the grass .
128912885_8350d277a4.jpg,A white dog is jumping in the air attempting to catch a red ball .
128912885_8350d277a4.jpg,A white dog jumping to catch a red ball .
128912885_8350d277a4.jpg,A white dog with a blue collar plays with a red ball .
128912885_8350d277a4.jpg,The dog is playing with a red ball .
1289142574_2bd6a082dd.jpg,A boy jumps from one picnic table to another .
1289142574_2bd6a082dd.jpg,A boy jumps from one table to another at a park .
1289142574_2bd6a082dd.jpg,A child is walking from one picnic table to another .
1289142574_2bd6a082dd.jpg,A young boy is running on picnic tables at a park .
1289142574_2bd6a082dd.jpg,The boy hops from one picnic table to the other in the park .
1290894194_8a4ffdc7eb.jpg,A woman crouches down next to her terrier dog to smile at a little girl sitting on the sidewalk .
1290894194_8a4ffdc7eb.jpg,A woman in a red top and a small dog talks to a young girl .
1290894194_8a4ffdc7eb.jpg,A woman showing a small dog to an infant
1290894194_8a4ffdc7eb.jpg,A woman squatting to face a small child while holding a dog .
1290894194_8a4ffdc7eb.jpg,a woman with a brown dog is talking to a toddler who is sat on the ground .
1294578091_2ad02fea91.jpg,A female artist showing her painting and signing a paper .
1294578091_2ad02fea91.jpg,A man on a phone and woman sitting near a painting .
1294578091_2ad02fea91.jpg,A woman drawing portrait while a man on a cellphone watches .
1294578091_2ad02fea91.jpg,A woman writing on a notepad near a portrait outdoors
1294578091_2ad02fea91.jpg,"Standing man on phone with seated woman writing , near artist 's outdoor display ."
1295669416_21cabf594d.jpg,A girl dressed in a red and black top with black pants is sitting on a wall .
1295669416_21cabf594d.jpg,A girl in a red and black striped shirt sits on a brick wall in front of a tropical plant .
1295669416_21cabf594d.jpg,A girl wearing a red and black striped shirt is sitting on a brick wall near a flower garden .
1295669416_21cabf594d.jpg,A lady in a red and black striped shirt is sitting on a retaining wall .
1295669416_21cabf594d.jpg,A woman in semi-formal attire is sitting on a concrete wall .
1295671216_cde1b9c9d1.jpg,"A crowd of people are standing together on a sidewalk , while one man is taking a picture ."
1295671216_cde1b9c9d1.jpg,A guy in a blue sweatshirt taking a picture .
1295671216_cde1b9c9d1.jpg,A man in a blue sweatshirt taking a picture
1295671216_cde1b9c9d1.jpg,A person in a crowd views an electronic device .
1295671216_cde1b9c9d1.jpg,A person in jeans and a blue sweatshirt aims a camera while standing near a crowd of people .
1295698260_e10c53c137.jpg,"A crowd of people look at something out of frame , one man takes a picture ."
1295698260_e10c53c137.jpg,A group of people stop to look at something while one takes a picture .
1295698260_e10c53c137.jpg,"A woman with a shopping bag labeled "" sale "" stands in a crowd next to a young man with a camera ."
1295698260_e10c53c137.jpg,The man is taking a picture while the crowd gathers .
1295698260_e10c53c137.jpg,The woman in glasses is holding a red and white sale bag .
129599450_cab4e77343.jpg,A backpacker in the mountains wearing an american flag .
129599450_cab4e77343.jpg,A hiker carring an American flag .
129599450_cab4e77343.jpg,A hiker with an American flag on his backpack walks through the woods .
129599450_cab4e77343.jpg,A man is hiking on a mountain path with an American flag on his backpack .
129599450_cab4e77343.jpg,A person hikes on a mountain .
1296412797_85b6d2f8d6.jpg,A child is being swung by her arms while another child watches .
1296412797_85b6d2f8d6.jpg,A child is sprawled underneath a blanket in midair .
1296412797_85b6d2f8d6.jpg,A little girl in a sweater is swung around by an unseen hand .
1296412797_85b6d2f8d6.jpg,A young child is swung by his or her hands while another child sits on grass watching .
1296412797_85b6d2f8d6.jpg,The little girl is being swung around by her arms .
1296770308_3db2022f5a.jpg,A girl sits on a bar stool .
1296770308_3db2022f5a.jpg,A girl sitting in a dark bar .
1296770308_3db2022f5a.jpg,a woman sits at a dark bar .
1296770308_3db2022f5a.jpg,Dark nightclub with chairs .
1296770308_3db2022f5a.jpg,"There a several people in a dark bar-type room , including one girl on a stool ."
1298295313_db1f4c6522.jpg,A blonde boy wearing a blue life vest and camo shorts jumps off a diveboard into a blue lake .
1298295313_db1f4c6522.jpg,A boy diving backward off a pier in a large lake .
1298295313_db1f4c6522.jpg,A boy in a blue life jacket jumps into the water .
1298295313_db1f4c6522.jpg,A boy in a blue life jacket jumps off a board into the lake .
1298295313_db1f4c6522.jpg,A boy is holding his nose and jumping off a diving board backwards into a lake .
1298866571_b4c496b71c.jpg,a asian man gives an evil eye to the camera .
1298866571_b4c496b71c.jpg,A man in a suit holds his cellphone in the air .
1298866571_b4c496b71c.jpg,A serious looking young man with a suit holds a cellphone .
1298866571_b4c496b71c.jpg,A young Asian man is looking at his cellphone .
1298866571_b4c496b71c.jpg,Man in suit is using his cellphone while sitting on a train .
1299459550_1fd5594fa2.jpg,A boy in swimming trunks .
1299459550_1fd5594fa2.jpg,A toddler in blue shorts is laying face down on the wet ground .
1299459550_1fd5594fa2.jpg,A young boy laying face down in water .
1299459550_1fd5594fa2.jpg,"Boy in shorts , face down in shallow , reflective water ."
1299459550_1fd5594fa2.jpg,The boy in swim trunks is laying face down on a watery pavement .
1299459562_ed0e064aee.jpg,"Three boys in baggy bathing suits play in splashing water in front a of grey , block wall ."
1299459562_ed0e064aee.jpg,three boys in size order getting wet next to a wall
1299459562_ed0e064aee.jpg,Three boys play in a spray of water .
1299459562_ed0e064aee.jpg,Three boys playing in some water .
1299459562_ed0e064aee.jpg,Three shirtless boys are playing in the water .
1301140633_046e4e8010.jpg,a boy in a blue shirt with dirt on his face
1301140633_046e4e8010.jpg,A boy with a dirty face smiles .
1301140633_046e4e8010.jpg,A child with a dirty face looks at the camera and smiles .
1301140633_046e4e8010.jpg,"Blond child with dirty face holding yellow bottle with red cap , plants in background ."
1301140633_046e4e8010.jpg,The boy has blonde hair and a dirty face .
130211457_be3f6b335d.jpg,A girl in a red and black leotard with white writing is standing next to a man in a cap and a girl in a hot pink and black and white checkered outfit .
130211457_be3f6b335d.jpg,A man has his arms around two women who are posing for a picture with him .
130211457_be3f6b335d.jpg,A man with a backpack and cap posing with two girls dressed in tight uniforms .
130211457_be3f6b335d.jpg,Two blonde models pose with a man under an umbrella .
130211457_be3f6b335d.jpg,Two woman posing with a guy .
1302657647_46b36c0d66.jpg,A man hanging from bars outdoors
1302657647_46b36c0d66.jpg,A man hangs onto the monkey bars at a jungle gym .
1302657647_46b36c0d66.jpg,A man holding onto a jungle gym ladder .
1302657647_46b36c0d66.jpg,A man in warm clothes swinging on monkey bars at night .
1302657647_46b36c0d66.jpg,A man swinging on the monkey bars
1303335399_b3facd47ab.jpg,A baby boy wearing a shoulder life saver is at the very edge of an orange pool slide .
1303335399_b3facd47ab.jpg,A little boy has gown down an orange slide .
1303335399_b3facd47ab.jpg,A small boy in water wings and a bathing suit slides down a water slide .
1303335399_b3facd47ab.jpg,"A very young boy sliding down a slide into a swimming pool , wearing blue floaties ."
1303335399_b3facd47ab.jpg,The small boy is sliding down a pool slide and is about to hit the water .
1303548017_47de590273.jpg,A girl poses on the train tracks near a station
1303548017_47de590273.jpg,A woman wearing a green shirt stands on the railroad tracks .
1303548017_47de590273.jpg,A young female in a green tank top and shorts standing in the middle of the railroad tracks .
1303548017_47de590273.jpg,Girl with green tank top standing in the middle of a train track with multicolor train cars to the right .
1303548017_47de590273.jpg,The girl with the green tank top and grey shorts is standing in the middle of the empty railroad track .
1303550623_cb43ac044a.jpg,A girl in a tank top and jean capris stands on railroad tracks .
1303550623_cb43ac044a.jpg,A girl is standing barefoot on the railroad tracks
1303550623_cb43ac044a.jpg,a girl stands in the train tracks .
1303550623_cb43ac044a.jpg,A young woman in jeans and a tank top standing on railroad tracks .
1303550623_cb43ac044a.jpg,Girl is standing out on the train tracks .
1303727066_23d0f6ed43.jpg,A dark haired bearded man wearing a turquoise shirt with a yellow peace sign on it .
1303727066_23d0f6ed43.jpg,A man wearing a peace sign on his shirt smiles .
1303727066_23d0f6ed43.jpg,A man with a peace sign shirt stops to look at something .
1303727066_23d0f6ed43.jpg,A smiling bearded man wears a shirt with an orange peace sign
1303727066_23d0f6ed43.jpg,The T-shirt worn by the man has a bright orange peace symbol on the back .
1303727828_d1052ee341.jpg,A man in a feather hat looking down .
1303727828_d1052ee341.jpg,A person wears a headdress and sunglasses .
1303727828_d1052ee341.jpg,A woman in a floral print dress and a shaved head at a store .
1303727828_d1052ee341.jpg,A woman with a crazy hairdo is shopping outside .
1303727828_d1052ee341.jpg,The person wearing earrings is wearing a feathered hat .
1304100320_c8990a1539.jpg,The two dogs are running through a field of flowers .
1304100320_c8990a1539.jpg,Two dogs are running through a field of pink flowers .
1304100320_c8990a1539.jpg,Two dogs bound over a flower-covered hill .
1304100320_c8990a1539.jpg,Two dogs playing in a misty field filled with purple flowers
1304100320_c8990a1539.jpg,Two gray dogs run through a field of pink heather .
1304961697_76b86b0c18.jpg,Two children on surfboards wave to each other .
1304961697_76b86b0c18.jpg,Two children prepare to high-five while participating in water sports .
1304961697_76b86b0c18.jpg,Two kids on wake-boards attempt to give one another a high-five .
1304961697_76b86b0c18.jpg,Two kids wakeboarding simultaneously decide to signal for a high five .
1304961697_76b86b0c18.jpg,Two young kids wakeboarding with one hand each in the air .
1305564994_00513f9a5b.jpg,A man in street racer armor is examining the tire of another racer 's motorbike .
1305564994_00513f9a5b.jpg,The two racers drove the white bike down the road .
1305564994_00513f9a5b.jpg,Two motorists are riding along on their vehicle that is oddly designed and colored .
1305564994_00513f9a5b.jpg,Two people are in a small race car driving by a green hill .
1305564994_00513f9a5b.jpg,Two people in racing uniforms in a street car .
1306145560_1e37081b91.jpg,A black dog carries an orange tennis ball in his mouth as he swims .
1306145560_1e37081b91.jpg,A black dog swims in the water .
1306145560_1e37081b91.jpg,"A black dog , with a tennis ball in its mouth , swims through water ."
1306145560_1e37081b91.jpg,A dog swims holding a tennis ball in its mouth .
1306145560_1e37081b91.jpg,The dog is swimming with the ball .
1307635496_94442dc21a.jpg,A boy wearing black sandals runs along the grass .
1307635496_94442dc21a.jpg,A child runs through a field .
1307635496_94442dc21a.jpg,A small male child running through the grass with a smile on his face .
1307635496_94442dc21a.jpg,A smiling boy runs through the grass .
1307635496_94442dc21a.jpg,A young boy is walking in a grassy field .
1308472581_9961782889.jpg,a boy in blue shirt splashing in water under a dock
1308472581_9961782889.jpg,A laughing girl holding a bucket splashes in the ocean
1308472581_9961782889.jpg,A young girl plays under a pier with a blue bucket .
1308472581_9961782889.jpg,Girls with a blue bucket is playing and splashing in the ocean water .
1308472581_9961782889.jpg,The girl with the blue bucket splashes beneath the pier .
1308617539_54e1a3dfbe.jpg,A boy is jumping from a body board into the ocean .
1308617539_54e1a3dfbe.jpg,A boy splashing through the ocean .
1308617539_54e1a3dfbe.jpg,A child running through the water .
1308617539_54e1a3dfbe.jpg,A young boy running with a boogie board into the water
1308617539_54e1a3dfbe.jpg,The little boy runs into the ocean .
1309330801_aeeb23f1ee.jpg,One girl is doing a handstand on an outdoor trampoline while another girl stands on the trampoline with one hand in the air .
1309330801_aeeb23f1ee.jpg,One girl is doing a handstand on a trampoline while another girl watches
1309330801_aeeb23f1ee.jpg,The children are playing on the trampoline .
1309330801_aeeb23f1ee.jpg,Two girls are performing tricks on a trampoline .
1309330801_aeeb23f1ee.jpg,Two girls jumping on a trampoline in a backyard .
1311132744_5ffd03f831.jpg,A black and grey dog runs in a field with its tongue hanging out .
1311132744_5ffd03f831.jpg,A black dog with a red collar runs through grass .
1311132744_5ffd03f831.jpg,A black dog with a red collar walks through the grass with his mouth open and tongue hanging out .
1311132744_5ffd03f831.jpg,A dog with a red collar and its tongue hanging out runs through tall grass .
1311132744_5ffd03f831.jpg,A dog with red collar is running in the field .
1311388430_4ab0cd1a1f.jpg,A person hanging from a telephone pole near the mountains .
1311388430_4ab0cd1a1f.jpg,A person is hanging in the air from the power lines .
1311388430_4ab0cd1a1f.jpg,A person is hanging upside down from power lines .
1311388430_4ab0cd1a1f.jpg,Person hanging upside down from poles
1311388430_4ab0cd1a1f.jpg,Someone is suspended from electrical wires .
1312020846_5abb4a9be2.jpg,Two little puppies chase each other on a stone wall .
1312020846_5abb4a9be2.jpg,Two puppies run across flat stones in garden area .
1312020846_5abb4a9be2.jpg,Two puppies walking on stones .
1312020846_5abb4a9be2.jpg,Two small puppies run along the edge of a stone wall nearby a heavily foliaged area .
1312020846_5abb4a9be2.jpg,two small tan puppies walking on a stone path
1312227131_771b5ed201.jpg,dogs running on a cold but sunny morning
1312227131_771b5ed201.jpg,A group of dogs is pulling a sled over snow as the sun sets .
1312227131_771b5ed201.jpg,Dogs are pulling a sled across the snow .
1312227131_771b5ed201.jpg,Sled dogs trekking through snow near a forest .
1312227131_771b5ed201.jpg,Two dogs walk through the snow .
1312954382_cf6d70d63a.jpg,A girl in a green dress plays with a Hello Kitty balloon .
1312954382_cf6d70d63a.jpg,A girl wearing a green and orange dress walks on the street with a balloon .
1312954382_cf6d70d63a.jpg,A little girl in an elaborate green and orange dress is chasing after a pink and white balloon figure .
1312954382_cf6d70d63a.jpg,A little girl on the street in a yellowish green and orange dress is holding a Hello Kitty balloon with her right hand .
1312954382_cf6d70d63a.jpg,The girl is wearing a green dress and holding a hello kitty balloon .
1313693129_71d0b21c63.jpg,A boy and a girl are standing on a river bank facing the water .
1313693129_71d0b21c63.jpg,A boy and a slightly older girl stand on the shore of a small blue lake .
1313693129_71d0b21c63.jpg,A young woman and a young boy stand on the shore of a river .
1313693129_71d0b21c63.jpg,"Two people , a boy in yellow and girl in brown , standing at the shore of a lake ."
1313693129_71d0b21c63.jpg,Two people stand by the water 's edge .
1313961775_824b87d155.jpg,A girl floating wearing a life vest .
1313961775_824b87d155.jpg,A girl wearing a life vest floats in water .
1313961775_824b87d155.jpg,A young girl floats on her back in water and peers over her life jacket .
1313961775_824b87d155.jpg,a young girl wearing a bulky red life jacket floating in a lake .
1313961775_824b87d155.jpg,The little girl is wearing a floating device in the water .
1316247213_1d2c726dd5.jpg,A closeup of a little girl laughing .
1316247213_1d2c726dd5.jpg,A girl in a purple shirt and a pink snoopy hat is laughing .
1316247213_1d2c726dd5.jpg,A young girl wearing a snoopy hat and purple shirt stands smiling .
1316247213_1d2c726dd5.jpg,"The girl in the purple top and shorts , wearing a hat , is laughing ."
1316247213_1d2c726dd5.jpg,The little girl smiles at the camera with her eyes closed .
131632409_4de0d4e710.jpg,A girl in a bikini walks along the beach with huge clouds and a sandy beach behind her .
131632409_4de0d4e710.jpg,A young woman wearing a blue swimsuit top is standing on a sandy beach .
131632409_4de0d4e710.jpg,Beach scene with young woman in skimpy bikini top in foreground
131632409_4de0d4e710.jpg,Woman in a bikini top is walking on the beach
131632409_4de0d4e710.jpg,Young woman in a bikini top on the beach .
1317292658_ba29330a0b.jpg,a boy enjoys a rain shower .
1317292658_ba29330a0b.jpg,A boy in bathing trunks is standing under a water shower .
1317292658_ba29330a0b.jpg,A boy in swim trunks screams while being sprayed with water .
1317292658_ba29330a0b.jpg,A boy is squinting while being sprayed with water from a flat ground surface .
1317292658_ba29330a0b.jpg,A boy wearing black swimming trunks is standing in a fountain .
1319634306_816f21677f.jpg,A brown dog is sitting in some long grass .
1319634306_816f21677f.jpg,A brown dog sits still on a hillside .
1319634306_816f21677f.jpg,A large tan dog sits on a grassy hill .
1319634306_816f21677f.jpg,A large yellow dog is sitting on a hill .
1319634306_816f21677f.jpg,The dog is sitting on the side of the hill .
1321723162_9d4c78b8af.jpg,A little girl holding hands with her ice skating instructor .
1321723162_9d4c78b8af.jpg,An older girl helps a younger girl ice skate .
1321723162_9d4c78b8af.jpg,The two girls hold hands with one another while they skate on the ice .
1321723162_9d4c78b8af.jpg,Two girls are ice skating with each other .
1321723162_9d4c78b8af.jpg,Two people go ice skating in a rink .
1321949151_77b77b4617.jpg,A little boy and a little girl are lying on a black bench surrounded by adults .
1321949151_77b77b4617.jpg,People at a museum standing by benches with two children laying down and one person sitting .
1321949151_77b77b4617.jpg,Two children and some adults are sitting on a row of black couches .
1321949151_77b77b4617.jpg,Two children lie on puffy benches at a museum while four adults look on .
1321949151_77b77b4617.jpg,Two tired children rest on couches at an art museum while the adults around them view the art .
1322323208_c7ecb742c6.jpg,A boy and a girl playing on the beach .
1322323208_c7ecb742c6.jpg,A small boy and girls are playing in the sand on the beach .
1322323208_c7ecb742c6.jpg,"Two children , one of which is holding a stick , are standing on the beach as the sun begins to set ."
1322323208_c7ecb742c6.jpg,Two children on the beach silhouetted by the setting sun .
1322323208_c7ecb742c6.jpg,Two young children playing with sticks at the beach .
1324816249_86600a6759.jpg,A brown dog stands in a lush field with the stunning clouds and mountains behind it .
1324816249_86600a6759.jpg,A golden dog walks on a trail through tall grass with mountains in the background .
1324816249_86600a6759.jpg,A golden retriever walking through high grass .
1324816249_86600a6759.jpg,a tan dog running through a field with his tongue hanging out
1324816249_86600a6759.jpg,A tan dog walks along a grassy path with his long pink tongue hanging out .
132489044_3be606baf7.jpg,A man sleeping with a bag on his lap on public transportation
132489044_3be606baf7.jpg,A man who has fallen asleep on public transportation .
132489044_3be606baf7.jpg,"An asian man in a suit on the subway , asleep ."
132489044_3be606baf7.jpg,A tired business man takes a quick nap while riding the train .
132489044_3be606baf7.jpg,A young man in a suit and tie leans against a railing to take a nap on public transit .
1329832826_432538d331.jpg,"People stand on a street corner at dusk , with a pharmacy in the background ."
1329832826_432538d331.jpg,People stand outside of the Rite Aid pharmacy on Broadway .
1329832826_432538d331.jpg,People waiting to cross the street in front of a pharmacy with lit up sign .
1329832826_432538d331.jpg,Some people look to cross the street in front of a drug store .
1329832826_432538d331.jpg,This is a picture of a Broadway Rite Aid Pharmacy that has a bright neon sign and people are prepared to cross the street in front of it .
1330645772_24f831ff8f.jpg,A black and white dog is running in the grass .
1330645772_24f831ff8f.jpg,A black dog is running across a low cut field nearby an area of trees .
1330645772_24f831ff8f.jpg,a black dog runs through a field .
1330645772_24f831ff8f.jpg,A dog runs in a field .
1330645772_24f831ff8f.jpg,A large black and white dog is running through a grassy field .
133189853_811de6ab2a.jpg,"A man wearing a tuxedo shirt , vest , and bow-tie is kissing another man wearing the same thing on the cheek ."
133189853_811de6ab2a.jpg,A man with a shaved head is kissing another man on the cheek .
133189853_811de6ab2a.jpg,One man in a vest and tie plants a kiss on the cheek of another happy man .
133189853_811de6ab2a.jpg,One man kissing another man on the check and both are in white shirts with black vests .
133189853_811de6ab2a.jpg,"One men is laughing while being kissed on the cheek by another man , both men are wearing formal wear"
1332208215_fa824f6659.jpg,A man in glasses and an Asian woman are seated across from each other in a subway train .
1332208215_fa824f6659.jpg,People on a subway .
1332208215_fa824f6659.jpg,People sit inside a train .
1332208215_fa824f6659.jpg,Several people sit on a train .
1332208215_fa824f6659.jpg,Two men and one woman are sitting in a subway train .
1332492622_8c66992b62.jpg,A group of people stand on a balcony near a colorful circus building .
1332492622_8c66992b62.jpg,A woman and children navigate the balcony of an amusement ride .
1332492622_8c66992b62.jpg,A woman and two children walking through the upper levels of a carnival attraction .
1332492622_8c66992b62.jpg,People stand on a colorful balcony .
1332492622_8c66992b62.jpg,People walking in brightly-colored building .
1332722096_1e3de8ae70.jpg,Three women standing on a city street .
1332722096_1e3de8ae70.jpg,Three women walk down the street .
1332722096_1e3de8ae70.jpg,Two girls and a woman walking on the sidewalk
1332722096_1e3de8ae70.jpg,Two girls in bright green boots and a woman are together .
1332722096_1e3de8ae70.jpg,Two young ladies in green boots are walking through an urban area while an older lady wearing black shoes follows them .
1332815795_8eea44375e.jpg,A baby swings in a swing near a wooden fence .
1332815795_8eea44375e.jpg,A baby wearing all white swinging on a swing .
1332815795_8eea44375e.jpg,A little girl is swinging in a baby swing on the playground .
1332815795_8eea44375e.jpg,A little girl rides in a child 's swing .
1332815795_8eea44375e.jpg,a young baby girl wearing a white outfit swinging in a baby swing
1332823164_c70a5d930e.jpg,A girl standing in the ocean
1332823164_c70a5d930e.jpg,a girl walks in the ocean .
1332823164_c70a5d930e.jpg,A woman in a red jacket stands on the beach facing the water as it covers her feet .
1332823164_c70a5d930e.jpg,A woman is watching the tide .
1332823164_c70a5d930e.jpg,Woman standing on the shore of a beach .
1333888922_26f15c18c3.jpg,A brown-haired child in green shoes swings on a swing in a park near the woods .
1333888922_26f15c18c3.jpg,A child swings and the sunshine shines down on her .
1333888922_26f15c18c3.jpg,A child wearing Crocs sits on a swing in a wooded area .
1333888922_26f15c18c3.jpg,A kid swings with his feet up in the air in a forest .
1333888922_26f15c18c3.jpg,The sun breaks through the trees as a child rides a swing .
1334892555_1beff092c3.jpg,The girls are playing with foam swords .
1334892555_1beff092c3.jpg,Two girls sparring with a red and blue bat while another girl watches .
1334892555_1beff092c3.jpg,Two kids with helmets playing with Nerf swords while one looks on drinking from a plastic cup .
1334892555_1beff092c3.jpg,Two young girls playing with rubber swords in a park while a chaperone watches .
1334892555_1beff092c3.jpg,Two young girls with sponge bats being to play while an older girl is acting as the referee .
1335617803_4fbc03dab0.jpg,The two children make a funny pose in front of some bushes .
1335617803_4fbc03dab0.jpg,Two boys in blue shirts are doing funny poses .
1335617803_4fbc03dab0.jpg,Two boys in blue shirts wearing backpacks .
1335617803_4fbc03dab0.jpg,Two boys posing in blue shirts and khaki shorts .
1335617803_4fbc03dab0.jpg,Two boys wearing matching blue polo shirts strike a goofy pose .
1337792872_d01a390b33.jpg,A girls walks down the road holding a teddy bear .
1337792872_d01a390b33.jpg,A little girl holding on to a toy is running down a lane .
1337792872_d01a390b33.jpg,A little girl in a denim dress runs down a path .
1337792872_d01a390b33.jpg,A young girl wearing a blue dress runs down a gravel road with a teddy bear .
1337792872_d01a390b33.jpg,The little girl is wearing a denim dress and holding a brown teddy bear .
1338523142_57fce8229b.jpg,A backpacker walks down a rocky mountain .
1338523142_57fce8229b.jpg,A hiker walks down a rocky path towards land with water .
1338523142_57fce8229b.jpg,A man with a black and blue backpack hikes down a rock face .
1338523142_57fce8229b.jpg,Hiker climbing down a snow and rock covered mountain .
1338523142_57fce8229b.jpg,The man climbs through the rocks and snow .
133905560_9d012b47f3.jpg,A puppy plays with an adult dog in the snow .
133905560_9d012b47f3.jpg,One dog climbing on the back of another dog in the snow .
133905560_9d012b47f3.jpg,Two beige dogs are playing in the snow .
133905560_9d012b47f3.jpg,"Two dogs , on standing on the other in the snow ."
133905560_9d012b47f3.jpg,Two yellow labs are playing in the snow .
1339596997_8ac29c1841.jpg,three females wearing head scarves standing together
1339596997_8ac29c1841.jpg,Three Muslim women are looking at a camera .
1339596997_8ac29c1841.jpg,Three women in dresses and head scarves outside .
1339596997_8ac29c1841.jpg,Three women in head scarves examine a camera .
1339596997_8ac29c1841.jpg,Three women with head scarves and long skirts .
1341787777_4f1ebb1793.jpg,A brown dog is bending down trying to drink from a jet of water .
1341787777_4f1ebb1793.jpg,A brown dog slurps water from a sprinkler on the grass .
1341787777_4f1ebb1793.jpg,A dog drinking from a creek .
1341787777_4f1ebb1793.jpg,A large brown dog is sticking his face in the sprinkler .
1341787777_4f1ebb1793.jpg,"Brown dog on grass , drinking water spray from left side of frame ."
1342766791_1e72f92455.jpg,A boy pushing another boy up a pole .
1342766791_1e72f92455.jpg,Little boy pushing another little boy up the pole .
1342766791_1e72f92455.jpg,One boy is helping another boy to climb a green pole in the street .
1342766791_1e72f92455.jpg,one small boy climbing a pole with the help of another boy on the ground
1342766791_1e72f92455.jpg,The boy is trying to push another up a pole .
1342780478_bacc32344d.jpg,A man in a dress shirt and tie is standing in front of a sign selling donuts .
1342780478_bacc32344d.jpg,A man stands among cement fixtures in front of a donut shop .
1342780478_bacc32344d.jpg,A man with a white shirt and tie is standing on a sidewalk between cement barriers .
1342780478_bacc32344d.jpg,A well-dressed man in the street .
1342780478_bacc32344d.jpg,Man stands between concrete barriers near a donut shop .
1343426964_cde3fb54e8.jpg,A blond boy in a blue tee shirts stands smiling before a craft of green nylon fabric .
1343426964_cde3fb54e8.jpg,A child poses wearing glasses near water outside .
1343426964_cde3fb54e8.jpg,A small girl smiling on the beach .
1343426964_cde3fb54e8.jpg,A young kid at the beach .
1343426964_cde3fb54e8.jpg,a young man wearing swimming goggles wearing a blue shirt with a pirate skull on it
1346051107_9cdc14e070.jpg,A man is playing a saxophone next to a fire hydrant .
1346051107_9cdc14e070.jpg,A man plays saxophone next to a yellow fire hydrant .
1346051107_9cdc14e070.jpg,A man stands by a wall playing a saxophone .
1346051107_9cdc14e070.jpg,Man playing musical instrument standing beside a yellow and red fire hydrant
1346051107_9cdc14e070.jpg,The man is standing next to a fire hydrant and playing a saxophone .
